Subject_ID,Response,CF_alpha_F,CF_beta_F,PW_alpha_F,PW_beta_F,BW_alpha_F,BW_beta_F,Off_F,Exp_F,CF_alpha_C,CF_beta_C,PW_alpha_C,PW_beta_C,BW_alpha_C,BW_beta_C,Off_C,Exp_C,CF_alpha_P,CF_beta_P,PW_alpha_P,PW_beta_P,BW_alpha_P,BW_beta_P,Off_P,Exp_P,CF_alpha_T,CF_beta_T,PW_alpha_T,PW_beta_T,BW_alpha_T,BW_beta_T,Off_T,Exp_T,CF_alpha_O,CF_beta_O,PW_alpha_O,PW_beta_O,BW_alpha_O,BW_beta_O,Off_O,Exp_O
1,1,10.4145951196763,17.481990277851,0.749947612701187,0.528912479440412,5.58187341605573,2.32699052539366,0.780971589023137,1.53365026913936,8.27989234662894,17.9091861971074,0.759415720163746,0.504075225697914,2.15127112728821,2.59809913059056,0.996957452183433,1.75552932059198,10.1922883783117,23.0762515118798,0.601323722627284,0.353069067966148,3.96120631174683,4.97371682693991,1.19304171056555,1.62439720091697,8.63275930990662,27.7920010496514,0.470541238526551,0.23431138103179,2.21956551535307,6.76803825089881,0.243016832203205,1.34777082689151,10.0157531003746,20.7546576682607,0.860825302530469,0.453127154987363,6.57584840328072,3.78707764093051,0.449554092529856,1.5395059046816
1,1,11.838929113378,15.110676282915,0.322558606249238,0.385964866284201,2.48231820835401,0.526896331394233,1.97872350921645,2.10141213182756,10.0109189472748,17.5603657242368,0.502292391925057,0.220937535672418,4.72921982224416,4.40094659081872,0.707394330018264,1.6347262984526,9.49359670650839,26.1365084673456,0.421935738812604,0.401615324745342,2.14836646146228,4.00171914872808,1.5353192570175,1.96134366112923,9.86181260753839,19.6959848148315,0.660326408204777,0.367745198359579,5.1447402714833,3.81021827320582,1.92884133223279,2.36740620876488,8.92505065178109,22.7462578297548,1.8427365669939,0.478232102631372,3.68967638838449,7.03482529531546,0.746317488035456,1.47031276335274
1,1,10.6802309453026,22.5145192873713,0.993172109934004,0.434588634280956,6.09444849202465,7.28286877021689,0.0763042238556565,1.10944360864171,10.176052089961,16.2048213218824,0.894527566662778,0.3974502961273,3.98442621265138,0.500006941646317,0.39421871846496,1.36729731638157,9.2224733373434,21.1046077920145,0.326385102802283,0.36765486825833,1.96876314926403,0.501246106799132,2.00132451309144,2.27894542895594,10.8936315673255,27.5270033295708,0.572662841560517,0.309676281574036,4.84029208285605,2.75855887764404,0.908724007017216,1.63837678100491,8.62860257599134,16.9417674672911,1.29186959653222,0.487567090240867,3.64800811791819,2.13011634913725,0.648398254543147,1.32810120688574
1,1,8.97335738457134,23.122467910747,0.591473974403573,0.575406019185033,4.44589012633422,3.99622524119137,1.27955812783856,1.74147555113997,10.5084440777066,27.6143735879327,0.660804032270768,0.331877975666178,3.58191076662349,4.69556733404871,0.285773409620282,0.886465920546573,9.15140579250481,22.1928560769385,0.878705204238944,0.578329318477555,3.29313760111355,9.78611512299083,0.899702997990423,1.62038168673802,11.2244679817466,15.5371855602713,0.374749517305043,0.453656541913216,3.84414356314203,2.44524187237918,0.602194177992447,1.47413807877025,8.08030081024044,21.1610396194236,0.604240661716594,0.39138876325074,1.71707248875877,4.83768452676929,0.0983450139525404,1.22723871844197
1,1,10.3263545910913,22.6343465048482,0.513902637322321,0.318853721483697,4.80524845411862,5.10347842526054,0.874878799627376,1.43425768750853,11.0890392374689,27.2581626391073,0.68280728607643,0.499945468410808,4.63147682446297,10.6121377413024,0.772791435443066,1.81002542796921,9.92430170096918,25.1890226246052,0.676786719181756,0.559623793126979,6.82687444637584,3.68449841708744,0.838170183386156,1.76509939209244,9.55511282933905,22.9074447886833,0.619634697794982,0.531832193113947,3.52902597802487,4.2229262617398,0.644225895910088,1.39603995464953,11.2471447298527,28.3418155632797,0.700606404412929,0.522301272382192,3.96156267304773,3.81257070736698,0.833058976021028,1.80086937786273
1,1,11.9664541186988,16.7258890568374,0.335517333828883,0.395434914269504,2.23173485946914,5.41298776179479,1.21609107525184,1.74709430717516,9.06583666496102,20.1014456801754,1.16268128192533,0.525748879493225,3.69654179791884,5.32219088994456,0.640870715931625,1.58154654313144,9.50894191745275,26.6589844845334,0.27824233699857,0.287024539423837,1.93297336529355,5.26329078724015,1.00120023670523,1.69087538711382,10.5709381128093,23.4419042342996,0.304012827758035,0.297261238222484,2.20251752683884,8.1924824220364,0.435153008446386,1.12737977518864,8.93582380775811,17.4496318674548,0.792147311122819,0.40410772960771,2.91509101924721,1.89759868300391,0.12705723933564,1.07429599698943
1,1,10.3869739439571,17.0748962033111,0.804346722657391,0.528879634514379,4.08776601497443,0.567444907919485,1.17336700968115,1.82815419038265,11.4864049746556,27.5121704018164,0.830578273491577,0.45542860683963,5.17683426535146,4.16234670903822,0.51283566762124,1.63191257165268,8.66909460914172,27.0059776977714,0.662640722795255,0.21776828492162,1.9176916407187,2.06917721288632,0.971895253403503,1.48928462982503,10.0352156125859,20.6485369485409,0.558154350345342,0.319135683263056,3.78701962624655,2.67946245291863,0.467069006548117,1.16911852567334,10.7881889085848,19.071050183316,0.448250015561132,0.38219679055346,3.44146346894296,3.89758433224158,1.25568890183079,1.70157491387553
1,1,10.8264273345274,23.9501541043928,0.539746258403655,0.362405862405773,4.95426350450686,4.51893877502378,1.93647923215526,2.29860040444168,10.8846204651079,21.0749634778827,1.15822219072954,0.488724219816013,6.35945548549973,4.51377851855645,0.40781574062635,1.56907354320564,9.35041178968376,23.1179120198929,0.382461056362623,0.336687818333664,3.48023668996477,2.96062231858967,0.98204953839484,1.68675700427312,10.163974816232,20.7367939454456,0.634044594910129,0.703019520714006,5.32989603147406,3.97911773175144,-0.269065161200499,0.640726119213724,10.9907653133846,19.357670499819,0.706136446203938,0.357653197602837,5.32533127330734,4.54706074817408,0.927882663727083,1.65939863253074
1,1,11.1278707667569,15.1404919076868,0.320481529307616,0.264609936274366,3.82240397155174,0.50000008675243,1.88222693983095,2.46283936076164,11.3297098852178,15.1004529523511,0.456493435576537,0.341786935412789,2.99695715023384,0.537183755337009,1.3728800234311,2.22802078686653,9.41023584807724,24.697111434785,0.617911821653994,0.556638938525056,4.34103725635878,3.95568937590238,1.58373132499317,2.21859302544093,9.61055321385543,22.2770204301455,0.450480105361885,0.32739717152744,3.54115580963045,4.56896113221555,0.707766695884652,1.2342279019627,8.48821495696436,17.9274685489492,0.921231352631558,0.477831501804671,2.24315976938268,1.50660342088042,0.583136070044749,1.32330302978465
1,1,8.34305927336529,25.3709254995281,0.635591962277115,0.279323900914717,7.50616647845581,12,0.182215393703802,1.18379418991435,10.2494652683623,15.3919572021116,0.361590449335551,0.53934525754811,1.53463992765591,1.56683376232817,1.45305500669474,2.23934627297641,8.46655884296964,26.067473474171,0.722538184511126,0.513477685064587,2.21987246954412,6.88788292859115,0.690251137724802,1.45603059617804,8.70988106589693,21.9904451359624,0.283258640029537,0.162243309766912,4.84990753234606,0.541222970892708,0.366811494622254,1.0682401860875,11.6101807139612,26.7885122447575,1.0391158806768,0.467058415100539,5.22556556951962,3.9264727242592,0.69198623828254,1.50282813110333
1,1,8.41501333118118,29.9402129547856,0.400053757773539,0.349103187768288,1.23890967193378,6.02536193721386,1.5056738454269,2.01292278451084,11.1501484478574,22.6644461327218,0.710962230549185,0.437503250048117,3.82175266956007,5.91988276884506,0.337981315251202,1.34291335984296,10.7838431000359,23.4803742128356,0.686487105494476,0.427000486864851,4.20131183568362,3.89627348004493,0.885872288243953,1.62046817295807,10.0804230138629,19.0925735284107,0.169101006278559,0.261559660653826,2.96849480066919,2.27113028372756,0.307041787271906,0.482000508420359,10.3472351392768,16.5563489085337,1.03784320890707,0.506851196170511,5.1387967342911,2.17882173832106,0.40950628780033,1.08908237331174
1,1,10.0441391293139,20.5136051061807,1.19653036908265,0.478025593444448,4.21777967866215,6.43021938548948,1.09761843420336,1.70130090834775,10.0681993122158,21.9221651281588,0.625277249790043,0.413404338581998,5.9922224421703,3.59363421846039,0.837676345157463,1.66206630362311,11.4784643683166,27.1941290741956,0.226928236587888,0.359247603283412,1.29986447922446,4.63346421004236,0.583963665157158,1.3969420046078,11.4277237920835,19.1214162890564,0.321876755153397,0.58327546835845,4.60961689422585,3.35612091919456,-0.594872464667797,-0.223026737997932,9.54492609561238,16.6305712359733,0.5981557463163,0.346385802029964,4.43479979642776,3.05303231268943,0.654362905962737,1.33359738334488
1,1,9.03577353772209,22.8620610125704,0.677420496692313,0.381449062995878,5.13368098957768,0.511498039886254,1.08876087571899,1.82850634347513,8.33157528990103,20.1528071060311,0.335941003227328,0.289247770234095,0.542159980417136,3.42515283085629,0.942018064212895,1.76817091630658,9.37494850151593,20.0619369984785,0.610702096369501,0.540072028677543,4.23869855781445,2.95702958008653,1.09267258995238,1.8678770856189,9.83350657662785,18.2810058573173,0.908734671704942,0.496145646853913,4.30572056079138,1.85100991289161,-0.178271587117684,0.0601848991340307,9.84310551294044,17.6718074235626,1.02905972574787,0.382086377889873,5.55201134512339,12,0.732659139923104,1.44091651918415
1,1,9.92480028076989,27.0923384567447,0.31477850973169,0.262164507487442,2.16151051193122,1.31262697902305,1.39662566518555,1.99284605005803,9.45243025106163,23.3767336390645,0.487477098820662,0.443087232054273,7.80923795864554,3.78401462566307,0.42682755733854,1.27497889317519,9.9661097854477,29.2252921470639,0.349645091300257,0.303517614761868,2.24607384958523,8.07653983890704,1.33142506187943,1.85000643214596,10.5082260047851,27.8703122033331,1.07533019314268,0.745361311982801,6.32045129005591,5.27100775189218,0.37545718636259,1.56740756988517,8.04949137477243,28.3180442236058,0.571487835433553,0.395422632624356,1.14956538575771,3.5898336714039,1.29343161970904,2.02096395153505
1,1,11.2230880336613,25.5354124926715,0.678928518745256,0.380656036450773,3.74948353137983,4.56942613879166,1.36534742576124,2.00222614901453,10.4573759372588,23.7266229729343,0.54965879732799,0.87139080871181,3.39987436077111,5.25435262790458,0.376593364906839,1.29563680961295,8.96267508958378,26.0227838051897,0.758437306262919,0.322138170619794,2.89870538596198,3.72213922626763,0.508043888124841,1.26932707997623,11.2276155247643,16.1601220985538,0.747685965796488,0.28775020107722,3.85503867342067,7.27211681308796,0.308878982005776,1.10211523235377,10.0424133810423,24.852889216998,0.402306850636983,0.441351929932004,3.51825417719133,5.00864929205412,1.55273850432365,1.99170017393334
1,1,8.57059459066132,28.106807022004,0.370249847464035,0.576682732683299,3.58946810448674,5.50698201406022,1.28155822460378,1.97490122959582,8.04130274839303,25.1746877992514,0.922747564945484,0.475672525454052,1.28218523434756,4.29201337628745,-0.0500469672576427,1.04662808230709,11.3896193174507,27.3312346808712,0.570937682812888,0.55525250203323,4.24198449731639,3.64997138803465,1.34472591243008,2.08125648820006,9.30654674086424,15.3458116269846,0.674240763155823,0.39564755881763,0.69468984517002,2.30657474171389,-0.189841682466463,1.04759668479062,11.7053566770953,19.5812382516975,0.709374829122059,0.356199559712839,4.12602894779027,4.55134291490416,0.88417452801527,1.58532757551789
1,1,8.57590948259814,20.3200641096409,0.365248531721879,0.592439808265254,3.85857786508286,2.80325743340647,1.92541412236412,2.41938403859028,11.4288714757463,26.2105943870781,0.630246453964222,0.492867379403898,3.92725527931959,5.23143377376379,0.380285045955725,1.31402338811177,10.2106768032009,23.8206856728011,0.557314980864404,0.403123634609039,3.72227585721421,6.43247401324819,0.971403521654866,1.70005138124876,9.56812690188393,19.9577891163681,0.700948523864826,0.657514776176971,3.00893290829801,4.46736771509737,0.0353587393784463,0.555058322178502,11.5782279990712,17.2070914262987,0.847829653356449,0.421882636318683,7.53665952445228,0.588935154744319,0.558811064935409,1.51168949520247
1,1,8.0558655806927,21.0144165551243,0.493487220411849,0.43501768802148,1.99976955407903,5.05420745288715,1.43311520981541,1.97415478559267,11.3617177810289,20.0390832946048,0.536975633639164,0.288579824641767,4.99853543027044,0.510055786864638,1.43108411494096,2.26775842341128,10.4159282695633,19.8451224877379,0.532990839654789,0.447549691052228,3.47213976510211,1.34381629240651,1.39748435849401,1.87659927728992,10.6723662153659,29.2208368478583,0.465383142386674,0.319385330304715,5.25819702041935,4.26161839971653,0.718427789954184,1.14776283960238,11.2867874807538,27.9570761184976,0.748157120225145,0.253458854426334,4.66087909021348,4.07518261154773,1.35107779152079,2.01398755629115
1,1,11.311464972206,23.7155083103787,0.797486225517881,0.308551822625383,4.36601107374649,0.838406430692346,1.21294103281547,1.75378931122866,9.9003454993825,29.7109762903624,0.344735715545349,0.278482569087443,2.00968744882568,5.65246590200149,0.19467436613394,1.25156093704535,9.79457557021163,24.1902544025475,0.67827507830576,0.539144447706734,4.80894238300608,4.75575495406101,0.925732797663051,1.64049834706136,9.48416996434915,25.3965841863671,0.715014387134724,0.597694057309483,4.71527111780956,3.98538081968425,0.942888991806204,1.46838962068207,10.7329405012354,22.7522140164038,0.992115875438291,0.409800012428845,5.9782461273015,5.37481512741862,0.0300305904408705,1.14518793945196
1,1,8.07367689224051,29.0669945961682,0.590538262332555,0.234528501459557,1.91654605711185,7.33045021820306,1.20665076848328,1.698960070577,9.10989903518749,19.1900718620632,1.06394125652137,0.505464217397376,5.73987650503682,2.27226467511858,-0.0681395910730019,1.12376711172653,8.53435606217944,29.920611716513,0.465774840190462,0.370273556942387,2.13092393378978,2.65837486657186,1.4132554223729,1.67556582182218,8.27623497012977,23.6831438737181,0.532292900270359,0.377604285937559,0.502495237235807,5.06626445259758,0.138936299493576,1.21150585025292,10.2800950424142,20.6988862201357,0.907136563912305,0.528774599793201,6.91034910442431,3.92747042741423,0.4535779796256,1.60477776239368
1,1,9.60085854975431,28.5046873214021,0.48391104714641,0.460144871135523,6.04040019602964,5.62314206831905,0.655442178857209,1.48825907937785,10.9638464987039,27.25553509298,0.781592370830659,0.490965547051551,5.21494693435541,1.85398105478231,0.511220518343123,1.5687058280498,11.2267215409945,15.1312516203811,0.357176760353306,0.327163504481055,4.69740848609915,0.508382560194013,0.402148058600291,1.1780407201951,8.49402222365817,16.2495709714249,0.561360846971342,0.54577279928111,2.64636673027795,0.530072950906414,0.74756155039494,1.495666685051,8.63102181819982,16.943352077728,1.30158972829448,0.484742023601953,3.66719081165673,2.12466146540996,0.647125372589331,1.3281930339491
1,1,11.6250675764387,19.4427492053162,0.253156829353199,0.334495742477125,3.66818961383662,7.42952361558206,1.29659847824672,1.86672505260272,9.0671408002945,20.9988493916295,1.05931639833423,0.545700542519374,3.51060349789919,4.40854562752611,0.649151453831365,1.57877464232332,10.6182065107147,18.0561569958851,0.723607232456356,0.378341435084039,6.97068373399216,0.546667150860203,0.287675825979201,1.06833708646616,10.9472100911068,20.8234182812964,0.362562492576074,0.561520291199326,5.80909178501141,5.90876126907743,0.783122884664812,1.74063244263192,8.10755643125747,21.3402661462735,0.592376722254393,0.385128123131561,1.62625659221177,4.29618324003206,0.107222481023425,1.21526941549261
1,1,8.89440409334127,27.3053475738305,0.554255461458564,0.399925012791184,3.86350872645358,5.28536622970268,0.388856750556226,1.34071251711603,9.37490472430711,28.5394267245966,0.979157632823269,0.488883463517161,4.10590287457956,7.30040015167135,0.186869800389957,1.35184301545809,10.7926440543092,19.7185695172003,0.535035991260423,0.345377248193278,3.50806294610011,2.97864636670102,1.57562025467519,1.95025461906261,10.740513534984,22.0374722022193,0.711133257151685,0.503266308797596,4.28758903546124,4.61052056652099,0.155466735971136,0.547596645084997,8.87749894794295,17.4730959800436,0.791648131167905,0.422531837171664,2.84917213969823,1.96793114943762,0.0696483500586221,1.01768107419149
1,1,9.59891300839568,16.5559084421935,0.237755076981457,0.298110376060735,3.18068495950445,1.31300309869917,1.83726829682241,2.17446314541136,9.89637497727502,25.1134202655983,0.718190167377476,0.403728561032672,4.08793244489813,6.75201180120032,0.767002727797909,1.61287622305835,10.9170968828885,23.0641347381494,0.400821546458966,0.342880601899963,3.45223514582939,3.8177351787445,1.56509589536419,1.86024369174286,9.64551274527035,22.4320838196096,0.87767439740844,0.350932219972057,5.83745768857478,4.1720183772655,0.058669506652216,0.42263312658903,11.748328827366,28.1790746220342,1.06259889606223,0.238421642778084,4.20974192027996,4.27434280489965,-0.117428660266287,0.7199708301306
1,1,8.02992518612119,26.3657429415562,0.265382552644726,0.384438621659446,1.46812334693055,4.64771422813317,0.792236342644445,1.49408361540621,11.7982877734222,19.2966210362888,0.42990233918904,0.447834211529743,2.79996055919432,1.35294710872399,1.3298975999498,1.97354719968613,9.72574893433917,21.3508073251728,0.530202289520601,0.220406248951002,3.02612922521703,6.30958323438787,1.25972920256372,1.81011127784863,10.1221950885339,15.23952656745,0.395334018061639,0.329429350229021,3.44261423761707,6.05897058268674,0.888308206951908,1.25119902245738,10.8470343263043,18.9084817857972,0.437333303306996,0.382313403035009,3.49461091876882,3.99418325214626,1.15203816231654,1.56979457665648
1,1,8.59177782470429,22.824923888284,0.477486788066158,0.324495324113117,5.7851346186153,1.56819184581414,0.694010294273257,1.48172573933179,11.8449539801538,25.5135256354003,0.389237905246371,0.208613095484244,6.06754694189564,2.37989810639132,-0.159800087189041,0.93681210437725,11.7500675513195,25.5018165302988,0.497616529880917,0.551694526820672,4.74336833725411,3.80111118919936,1.85683921943326,2.35163010261687,9.75213591698335,18.9156117967277,0.731840076234227,0.371414598726229,6.01185668077265,4.29152579292117,0.412996407742871,1.23962083002328,10.9014337281843,19.761021456366,0.743762768581867,0.309107122256278,5.78550541731864,3.75080041164267,0.763506618564253,1.53871787800562
1,1,9.14562616595874,24.4658515004751,0.321472222217508,0.470471355735543,5.73490382909571,3.87581850222205,0.996462144409306,1.65124065964447,10.0230341627825,21.6027817128761,0.969000394551232,0.381613636557845,6.32200171359351,6.39873732922574,0.110114293580591,1.27055113861884,9.30115639192489,22.7577679874163,0.708302437897461,0.6262456272666,3.48121609331844,7.92528134556214,0.944397104692013,1.63905597901152,10.8636266471992,20.8302666777364,0.660214874572809,0.386596882100982,4.9748828843903,3.11322747942972,0.38399771870465,1.25472638930615,8.44698199579653,18.0483201441221,0.540885381224915,0.378530632937433,3.75690377502039,0.613466724313208,0.30826248929442,1.21467654128589
1,1,9.07382995083136,22.0783069779802,0.770656823858075,0.522768065085915,3.11586930746251,6.08727718255535,0.682101302573115,1.53706890223276,11.4680282623811,19.3348169729369,0.705240739440419,0.384259233545625,5.06832564624055,6.70431564020912,1.25206948210977,1.98474587919845,8.60853398425762,25.0871251835712,0.674284149365004,0.209981642800145,6.41085985651407,4.93582284722129,0.537970086317823,1.34590401990361,9.09204737960923,20.8088467990649,0.313499024304534,0.379387726030861,1.34735752354174,9.48704076883185,0.690150625598188,1.72432558593992,8.40505282916935,17.9923900095614,0.943945861152594,0.486226742502409,2.19142691978091,1.25906524530868,0.417939524321813,1.21914682963543
1,1,8.73170844641294,18.2837303529155,1.05744712810337,0.474209390447157,5.78198701812212,1.79481651872465,-0.0626979902251121,0.909738091517694,11.0507103041722,23.5615921157937,0.496454984584146,0.430810204341863,4.31679469573846,4.17954590900144,1.78897545558959,2.34320601006145,9.06624168365757,26.9072472819541,0.460114424553331,0.388563767299122,2.01941927019116,1.4230145817243,1.720414617578,2.00530852150306,11.4569317258532,23.091641838553,0.344449438922328,0.257373183880208,2.53707526850446,3.47918794066516,1.40933643990877,2.01167012134663,11.852895159631,15.8150264549777,0.317228569698836,0.358282963584422,3.03013527432229,1.36664293098093,0.653422061815123,1.52168757885087
1,1,9.12284945783381,18.5906946311769,0.58728919689532,0.434405997061583,2.75806884599981,5.27556470246128,0.365466789217879,1.11179740439933,8.45523734273857,21.3275809127857,0.721818003570702,0.473222738870053,2.11428793405411,6.95499843493066,0.960358270975298,1.68258260453838,8.87224290249928,27.3212785322373,0.512049482901959,0.497108351946057,2.29562802100192,6.82645891135698,0.565714740650551,1.2553217692628,11.2981687313996,25.5975512414276,0.473365523585366,0.270186848775278,5.44916246789706,5.6198179941993,-0.0215866560764026,0.802475382279552,11.5675322549924,26.854312935628,1.05899407222403,0.437095872124651,5.41767423750926,3.63807498984574,0.515324140931352,1.36711140505296
1,1,8.67071150355067,19.0811964259131,0.490165511253519,0.403573935297607,1.56569497237908,0.573059023783803,1.32031749746195,1.77492268456858,10.6287414192804,20.7098966592222,0.504664144700663,0.403811851599205,4.21403785294912,6.26239922068576,0.746121663881605,1.62807956019716,11.4177743575992,24.8400901492666,0.557810552151336,0.364193933135842,3.43448220411721,0.560398551388982,1.68744114026635,2.18986603927575,10.0322825224192,21.4726621290869,0.549962375746338,0.549313461326938,7.53185947790369,4.94885535531201,0.360745839524389,0.950655449843932,10.9024409717986,15.2297683738365,1.14533370687729,0.573463615948949,4.47148715333056,0.639135292835874,0.234015597057514,0.999501962145366
